2024-06-20 13:03:50,433 [INFO]  starting up 24-06-20-1303_P4 at 3.4139475416159257
2024-06-20 13:03:50,455 [INFO]  git SHA: 8af92f34e134a6ceed92bd239ef1fb2946bf34ac
2024-06-20 13:03:50,455 [INFO]  Configuration file: config/m2/4.json
2024-06-20 13:03:50,456 [INFO]  parameters {'reward_info': {'-4': {'desc': 'pattern_1', 'image': 'images[0]'}, '-3': {'desc': 'pattern_2', 'image': 'images[1]'}, '-2': {'desc': 'pattern_3', 'image': 'images[2]'}, '-1': {'desc': 'pattern_4', 'image': 'images[3]'}, '0': {'desc': 'pattern_5', 'image': 'images[4]'}, '1': {'desc': 'pattern_6', 'image': 'images[5]'}, '2': {'desc': 'pattern_7', 'image': 'images[6]'}, '3': {'desc': 'pattern_8', 'image': 'images[7]'}, '4': {'desc': 'pattern_9', 'image': 'images[8]'}}, 'images': ['pattern_1.png', 'pattern_2.png', 'pattern_3.png', 'pattern_4.png', 'pattern_5.png', 'pattern_6.png', 'pattern_7.png', 'pattern_8.png', 'pattern_9.png'], 'points_per_cent': 1, 'revealed': True, 'layout': [[0.0, 0.5], [-0.27032040872779883, 0.4206267664155905], [-0.4548159976772592, 0.20770750650094316], [-0.4949107209404664, -0.07115741913664247], [-0.3778747871771292, -0.3274303669726425], [-0.14086627842071486, -0.4797464868072487], [0.14086627842071464, -0.47974648680724874], [0.37787478717712886, -0.32743036697264283], [0.4949107209404664, -0.07115741913664264], [0.4548159976772592, 0.20770750650094305], [0.27032040872779883, 0.4206267664155906]]}
2024-06-20 13:03:51,608 [INFO]  Setting up window with size: (1350, 750) and full_screen: True
2024-06-20 13:03:51,609 [INFO]  Created window with size [3840 2160]
2024-06-20 13:03:51,666 [INFO]  begin intro
2024-06-20 13:03:51,666 [DEBUG]  message: Welcome! (None)
2024-06-20 13:04:00,043 [INFO]  begin trial {"kind": "GraphTrial", "graph": [[1, 3], [2, 4], [3, 5], [4, 6], [5, 7], [6, 8], [7, 9], [8, 10], [], [], []], "rewards": [null, null, null, null, null, null, null, null, null, null, null], "reward_info": {"-4": {"desc": "pattern_1", "image": "images[0]"}, "-3": {"desc": "pattern_2", "image": "images[1]"}, "-2": {"desc": "pattern_3", "image": "images[2]"}, "-1": {"desc": "pattern_4", "image": "images[3]"}, "0": {"desc": "pattern_5", "image": "images[4]"}, "1": {"desc": "pattern_6", "image": "images[5]"}, "2": {"desc": "pattern_7", "image": "images[6]"}, "3": {"desc": "pattern_8", "image": "images[7]"}, "4": {"desc": "pattern_9", "image": "images[8]"}}, "initial_stage": "acting", "hide_states": false, "hide_rewards_while_acting": false, "hide_edges_while_acting": false, "gaze_contingent": false, "gaze_tolerance": 1.5, "fixation_lag": 0.5, "start": 0}
2024-06-20 13:04:00,043 [DEBUG]  GraphTrial.log 13.024 show graph 
2024-06-20 13:04:00,091 [DEBUG]  message: In this experiment, you will play a game on the board shown to the right. (None)
2024-06-20 13:04:04,259 [DEBUG]  GraphTrial.log 17.239 visit state = 0
2024-06-20 13:04:04,259 [DEBUG]  message: Your current location on the board is highlighted in blue. (None)
2024-06-20 13:04:19,353 [DEBUG]  message: The goal of the game is to collect as many points as you can. (None)
2024-06-20 13:04:25,785 [DEBUG]  message: Before we start, let's learn all the buttons you need in this game .  (None)
2024-06-20 13:04:28,425 [DEBUG]  message: Key F should be under your left index finger which you can switch the line you select.  (Press Key F to continue)
2024-06-20 13:04:33,345 [DEBUG]  message: Key J should be under your right index finger which to confirm your choice.  (Press Key J to continue)
2024-06-20 13:04:38,761 [DEBUG]  message: Now, let's try to play one roundPress Key F and Key J to move.  (None)
2024-06-20 13:04:38,772 [DEBUG]  GraphTrial.log 51.752 begin space 
2024-06-20 13:04:43,465 [DEBUG]  GraphTrial.log 56.446 initialize status = ok
2024-06-20 13:04:43,465 [DEBUG]  GraphTrial.log 56.446 show graph 
2024-06-20 13:04:43,473 [DEBUG]  GraphTrial.log 56.453 start flip_time = 56.45300279161893
2024-06-20 13:04:43,487 [DEBUG]  GraphTrial.log 56.468 get move selected = 1
2024-06-20 13:04:45,418 [DEBUG]  GraphTrial.log 58.399 switch selected = 3
2024-06-20 13:04:48,202 [DEBUG]  GraphTrial.log 61.182 switch selected = 1
2024-06-20 13:04:49,090 [DEBUG]  GraphTrial.log 62.070 switch selected = 3
2024-06-20 13:04:49,770 [DEBUG]  GraphTrial.log 62.750 switch selected = 1
2024-06-20 13:04:50,497 [DEBUG]  GraphTrial.log 63.477 select selected = 1
2024-06-20 13:04:50,497 [DEBUG]  GraphTrial.log 63.478 visit state = 1
2024-06-20 13:04:50,499 [INFO]  begin intro_reward
2024-06-20 13:04:50,499 [INFO]  begin trial {"kind": "GraphTrial", "graph": [], "rewards": [1, 2, 3, 4, -1, -2, -3, -4, 0, 0, 0], "reward_info": {"-4": {"desc": "pattern_1", "image": "images[0]"}, "-3": {"desc": "pattern_2", "image": "images[1]"}, "-2": {"desc": "pattern_3", "image": "images[2]"}, "-1": {"desc": "pattern_4", "image": "images[3]"}, "0": {"desc": "pattern_5", "image": "images[4]"}, "1": {"desc": "pattern_6", "image": "images[5]"}, "2": {"desc": "pattern_7", "image": "images[6]"}, "3": {"desc": "pattern_8", "image": "images[7]"}, "4": {"desc": "pattern_9", "image": "images[8]"}}, "initial_stage": "acting", "hide_states": false, "hide_rewards_while_acting": false, "hide_edges_while_acting": false, "gaze_contingent": false, "gaze_tolerance": 1.5, "fixation_lag": 0.5, "start": 0}
2024-06-20 13:04:50,500 [DEBUG]  GraphTrial.log 63.480 show graph 
2024-06-20 13:04:50,507 [DEBUG]  STREAM b'IHDR' 16 13
